,lep1pt,lep2pt,theta_ll,b1pt,b2pt,theta_bb,MET,dR_l1,dR_l2
1783,88.3215,76.8245,0.879016,37.6178,32.1722,1.44649,220.282,2.39098,1.31836
1784,174.431,50.4235,0.897155,47.8622,36.1892,2.00449,61.6422,1.30587,1.67386
1785,203.244,149.602,1.64077,229.452,177.042,1.75552,41.4757,0.723604,0.535116
1786,100.139,36.1584,2.31872,137.768,63.7346,1.75705,85.0135,2.10947,0.634856
1787,169.545,94.4174,1.24779,156.971,50.779,1.01009,173.216,1.70126,1.35888
1788,67.3364,36.4637,0.771542,54.2136,49.1212,1.75584,55.2054,2.19224,2.17332
1789,54.7135,45.6372,1.09094,62.7342,45.1047,1.16131,47.2575,3.13232,2.51679
1790,96.5419,37.2051,1.21036,60.2227,50.8467,0.61896,16.1663,3.13141,1.94164
1791,58.71,36.4733,1.5776,124.541,50.1267,2.33879,123.314,1.21007,1.7417
1792,50.3925,35.1012,2.05232,102.922,38.3486,1.89905,84.9813,1.45453,2.14815
1793,72.8232,57.3644,1.88151,174.453,124.456,1.40826,27.2352,0.715627,1.14232
1794,78.2689,32.5246,2.36489,88.34,49.4856,1.9578,14.553,1.60636,2.01082
1795,72.6856,51.1999,2.03376,137.55,32.8002,1.78966,111.293,0.615653,1.40362
1796,237.834,150.387,1.70802,179.681,78.5497,1.00426,169.367,0.791344,2.41799
1797,52.9913,51.3606,1.19357,81.0153,50.5972,0.736912,67.3872,3.12753,1.89538
1798,102.297,45.4931,1.34779,88.4722,54.561,2.24603,71.4264,1.98978,1.2695
1799,62.7133,57.9963,0.856128,54.911,51.2582,2.29655,70.406,2.05908,1.97803
1800,75.0437,47.384,1.30207,66.3024,33.9527,1.70204,21.3283,1.36701,0.826018
1801,48.8085,47.5862,0.679208,72.4207,60.1379,0.567538,69.1069,1.75638,0.935771
1802,44.3451,30.8536,1.72086,57.002,53.4077,0.385417,86.4513,1.50932,3.69402
1803,54.0491,51.8818,0.946963,46.9287,35.1707,1.52378,35.5458,2.28424,2.66513
1804,133.978,33.8099,1.22898,127.949,54.5495,1.47324,135.925,1.13625,2.90162
1805,80.5486,35.2832,2.1132,187.314,127.24,2.55983,33.5338,1.12713,1.88167
1806,98.4549,57.0033,1.10686,101.007,44.5804,2.31429,67.9129,1.02136,1.85411
1807,43.2888,39.6808,1.24228,116.891,63.7253,1.96881,62.7231,2.36581,1.91172
1808,50.5796,31.6225,1.62813,107.672,90.9598,1.59378,67.7737,1.04329,1.67745
1809,130.007,39.3214,1.90991,141.605,113.96,1.62584,124.283,0.84011,0.897441
1810,35.5404,30.2647,0.22603,87.7342,60.7104,0.899177,28.4408,1.89526,2.56218
1811,115.609,85.1768,1.1913,52.213,40.3307,1.25056,37.0929,1.45394,1.37238
1812,96.163,35.6768,0.620842,109.629,79.8733,1.44963,122.314,1.25907,2.00776
1813,47.2907,39.4078,2.02827,69.0506,43.2217,1.73265,31.6519,1.95114,1.27503
1814,52.1502,50.943,2.25075,141.746,40.5972,1.90651,72.0689,3.00222,2.43443
1815,69.5552,37.3333,1.21838,86.3453,36.6999,2.36491,112.614,2.62126,1.04126
1816,36.7109,33.4065,2.0129,97.5854,54.0922,0.483635,50.4127,1.72084,2.87771
1817,83.0006,60.2756,0.693445,56.6495,53.0326,2.46011,49.5463,3.03004,0.596693
1818,79.0947,35.4867,0.903953,166.949,120.162,1.87901,72.9147,1.01921,0.825656
1819,35.9336,33.691,0.372087,111.972,40.4072,1.09622,65.1048,1.20944,2.77491
1820,117.963,41.3746,1.63705,78.196,64.156,2.72207,61.7624,1.06946,0.804311
1821,99.757,54.1351,1.40708,142.277,90.2628,1.40799,10.7386,1.33403,1.21587
1822,57.3433,44.4457,0.419414,95.1302,69.7565,1.07602,38.7326,2.89414,1.27004
1823,129.143,102.173,1.07071,62.1061,53.8908,0.669201,113.033,0.909403,1.55245
1824,114.485,109.186,1.22948,169.331,101.778,1.95981,13.6568,0.662034,0.5976
1825,95.0661,41.4163,1.51672,128.446,54.7274,2.41681,39.68,1.41497,1.43793
1826,72.6962,57.986,2.48824,70.0231,50.0136,2.53236,14.679,1.69854,0.91409
1827,44.6488,42.412,0.898792,91.8363,80.6675,1.49209,54.0958,2.19711,2.05512
1828,37.1906,35.459,0.235718,117.716,90.1894,0.914798,69.7201,2.82762,1.29008
1829,81.2166,36.1355,1.35901,66.4345,60.974,1.45202,33.8133,2.34561,1.88969
1830,79.458,39.9329,0.383263,100.803,34.275,0.633726,70.2271,2.47343,1.85309
1831,109.051,55.2709,2.04333,72.8049,49.1135,0.68968,39.0204,2.00246,1.79586
1832,59.4178,45.7449,1.55431,62.7164,34.9361,1.24582,49.1921,2.64623,1.89588
1833,97.0273,51.3956,1.77704,67.3159,65.2014,0.888451,53.6005,2.69812,1.16632
1834,61.2322,33.0554,1.70481,83.9969,54.6767,1.7135,124.117,1.50521,2.55312
1835,47.8579,33.8139,0.658594,123.086,69.1586,1.39609,70.1802,1.07828,2.53677
1836,134.283,61.2729,2.29124,55.0669,35.52,1.43128,59.5269,1.68332,0.917481
1837,47.5811,37.0142,2.38618,145.68,65.8306,2.61038,104.683,1.17073,0.609497
1838,58.4569,56.3067,1.78373,122.248,51.4782,1.26372,57.2368,3.05376,1.20132
1839,116.28,54.1269,2.67483,69.1936,46.543,2.89434,69.9088,1.29107,1.79888
1840,92.2848,30.0039,0.406931,66.1193,57.0471,2.24216,50.8924,1.89227,2.92578
1841,165.74,97.5629,1.9716,97.9217,47.7097,0.95574,31.4427,1.64684,1.22102
1842,100.383,57.7045,2.06104,84.439,48.5833,0.884498,47.3421,1.45964,2.27043
1843,91.1873,70.628,1.97588,89.1927,61.2169,1.87437,23.5925,1.87675,1.48106
1844,117.701,30.6536,1.24771,139.621,122.418,1.11135,40.5366,0.866794,1.26419
1845,74.299,42.4429,0.998548,123.048,55.084,1.69741,85.5957,3.23968,1.34501
1846,51.7232,31.7438,1.78163,133.036,94.0607,2.60428,53.2931,1.1204,1.81113
1847,79.5465,34.5243,0.622515,95.825,72.6477,1.73242,96.5521,1.4239,2.55464
1848,100.782,68.3627,0.911302,83.4742,40.1389,1.8526,14.8682,1.72026,1.12618
1849,104.394,68.8316,2.24713,232.371,147.077,2.16273,64.0898,0.832338,1.06289
1850,37.9545,36.8458,2.40512,174.373,82.7761,2.33628,113.554,1.88344,1.21557
1851,59.3306,34.4744,0.473023,125.529,87.479,0.574947,57.0864,1.46319,0.66802
1852,152.897,87.7076,2.22428,85.0925,68.2329,2.54246,37.8924,1.20431,0.847353
1853,202.641,173.195,2.87726,89.7922,60.1109,1.60601,85.7165,0.930747,0.945782
1854,65.0371,41.4347,2.10921,123.52,39.6559,2.39128,44.9342,2.0793,1.9493
1855,41.7277,33.7187,0.689744,93.1503,91.3378,1.4298,110.783,0.741371,2.68694
1856,63.4555,49.0899,0.539847,69.9098,56.4742,1.99547,95.9506,2.94803,0.775578
1857,97.3405,56.491,0.599986,90.4389,44.9152,0.31694,99.9105,1.36261,0.928054
1858,109.453,42.3022,0.602373,174.529,32.5783,1.30899,260.557,1.27839,1.44191
1859,96.9213,40.2784,0.816713,101.583,44.5151,1.81199,45.5325,2.35736,2.40468
1860,117.852,99.0245,1.76614,61.2342,57.3265,0.715332,57.7318,1.62666,1.28879
1861,62.6213,61.9919,1.38198,81.7807,70.917,0.649766,44.2908,1.543,1.75647
1862,130.526,92.7044,2.19625,102.725,39.1935,1.9708,35.2965,0.771129,0.660522
1863,60.7506,32.7148,0.423676,171.297,93.2978,0.827686,102.336,1.15862,1.79283
1864,36.7195,33.6582,1.45934,82.8123,56.9516,1.31649,55.1444,1.73996,1.45572
1865,170.225,41.5066,2.39435,142.839,48.7925,1.36128,82.8377,1.40971,0.809897
1866,56.2369,42.988,1.63731,69.2931,33.9461,0.824192,56.2074,3.43529,0.529442
1867,51.8442,43.0609,2.2974,187.539,35.9691,2.18665,77.4599,0.763755,2.45484
1868,82.0651,79.1679,1.53326,46.6031,32.9933,2.47505,74.7493,2.11105,0.853492
1869,55.8246,55.7294,1.58432,63.3998,38.2294,1.09685,53.0083,3.08305,3.35825
1870,50.4166,34.4523,0.920977,86.7176,77.6579,1.59143,98.1152,0.912916,2.82271
1871,70.9662,68.5165,0.899754,112.027,91.8466,0.857007,57.5256,2.06328,0.851384
1872,55.3936,43.92,1.89822,146.678,89.4895,2.02196,52.0458,0.739897,1.43494
1873,56.4137,50.6134,0.786145,96.545,76.4931,0.78443,23.955,1.10972,1.64412
1874,48.5525,31.7694,0.73259,126.493,122.75,1.26877,75.8534,1.12352,0.91694
1875,86.0758,43.1494,2.39392,73.2652,64.8895,2.66534,38.9486,0.953842,1.40483
1876,85.6035,75.9871,2.58366,40.3139,35.9508,2.99573,41.1246,1.66722,1.73979
1877,30.2959,30.2474,1.36695,151.375,47.6123,0.932937,78.4265,2.78344,1.26181
1878,135.461,64.4636,1.42549,221.652,56.562,2.31804,107.684,1.44764,0.805109
1879,38.9194,36.6124,1.27377,91.4512,84.8326,2.28973,75.5055,2.53459,1.3881
1880,100.183,31.8882,1.33539,66.4109,48.2405,1.05569,66.8946,1.47204,1.39072
1881,64.4594,43.6227,1.1749,91.552,44.7576,0.568132,73.1813,2.99188,1.27718
1882,66.1537,41.8446,0.672656,87.7312,53.1586,0.401452,138.45,1.28753,1.91845
1883,74.3689,34.2248,2.57607,192.558,117.598,2.57549,113.794,0.872703,0.700933
1884,62.5883,50.3693,1.12548,64.0622,57.1167,1.24165,35.0688,1.32605,0.947458
1885,71.7578,45.904,1.38006,91.5074,72.4643,0.913997,9.47669,2.62672,1.84259
1886,65.4556,37.0405,1.47245,147.015,55.6161,2.75678,66.6078,1.4941,0.603788
1887,34.784,32.5685,0.952685,116.8,39.4715,0.302913,70.1084,2.25235,2.70949
1888,197.096,47.9454,2.20506,154.334,123.335,0.504929,81.3966,0.695893,3.03756
1889,93.5563,59.207,1.14784,60.1265,39.7197,2.22432,34.2049,1.93555,1.90604
1890,45.2354,42.8325,1.91481,118.137,102.724,1.80139,34.1734,1.34304,1.33049
1891,48.9349,41.0757,0.82269,85.8652,68.4026,2.8439,76.993,1.69639,1.36156
1892,154.54,143.379,1.40179,72.2197,58.7258,0.88702,71.2118,1.17455,2.45673
1893,113.687,60.8489,1.07915,99.0586,35.6129,1.80596,60.8616,1.19885,1.13223
1894,76.6937,34.6274,2.74504,73.8804,43.6798,2.59689,51.4221,2.53698,1.62861
1895,88.3913,46.2855,1.35369,102.509,52.7977,0.72857,22.5993,1.6434,2.25646
1896,64.3712,30.4724,1.90836,34.2857,30.541,0.77081,32.6252,0.842416,2.10674
1897,91.4714,69.8161,1.69938,141.895,86.2546,1.45123,66.8479,1.17153,0.867479
1898,77.067,53.7283,1.49515,101.347,32.574,1.94318,79.7377,3.03897,1.40844
1899,102.481,44.4948,1.95228,70.3977,41.6368,1.25936,54.8653,2.84161,1.64167
1900,52.18,33.6421,2.54575,58.2691,51.837,0.25142,23.3122,1.62909,2.02754
1901,47.4524,34.5545,2.22846,95.2625,50.4514,2.49611,54.8142,1.54157,2.45923
1902,50.2738,41.2362,0.974414,98.8139,35.1956,0.993977,158.773,2.83574,0.804883
1903,100.874,55.4499,2.13068,94.8706,81.3371,2.49314,36.3674,1.55447,1.08592
1904,42.9977,30.9091,1.26891,185.229,107.918,0.844711,88.5436,1.51656,1.73365
1905,125.332,49.8122,0.834934,37.5994,36.3374,0.278396,95.9269,2.36847,2.55497
1906,60.6472,52.5837,1.41013,90.1004,64.9292,0.88998,20.5123,2.69083,2.01724
1907,71.7604,33.6111,1.29474,80.5916,61.9404,0.758844,20.6616,2.24341,2.2998
1908,40.72,35.6432,0.839164,126.175,94.5557,2.07983,132.188,2.51306,0.738282
1909,74.3765,56.3325,1.82313,143.292,124.363,2.18987,37.2008,1.01812,1.08544
1910,69.0509,62.4351,2.0202,87.5297,47.263,0.40452,66.0059,1.89803,2.84849
1911,132.931,46.607,2.80244,111.239,55.7456,3.05441,124.834,1.84143,2.4145
1912,54.5932,47.688,1.65545,59.5298,51.5435,2.01044,35.0011,1.86731,2.18742
1913,76.0193,31.0112,1.75851,164.583,161.336,1.89774,74.6601,0.723329,1.33765
1914,60.5824,56.4402,2.69361,139.841,119.734,2.41144,27.5046,1.07634,1.1128
1915,49.9882,30.5339,0.342279,65.5381,50.4346,0.807073,110.65,1.01846,2.40216
1916,50.5143,33.8157,2.76521,90.2797,30.9012,2.97137,64.2171,2.06718,1.27882
1917,220.684,40.2589,1.5806,166.863,57.9159,2.85562,124.468,1.06964,1.73269
1918,101.388,66.8411,2.67604,71.1879,61.3786,2.38515,96.5705,1.90117,1.33662
1919,73.7496,62.3063,0.252987,68.4096,56.4455,0.935989,50.7825,2.40047,2.76836
1920,92.5857,37.0956,2.36844,135.387,30.0437,0.900621,101.875,2.53482,1.08694
1921,59.8521,48.7441,2.70378,91.3987,73.7426,2.31294,33.1484,2.34176,1.00999
1922,62.9883,32.2949,1.4368,49.796,32.5299,1.23443,103.595,1.61971,0.742916
1923,59.3491,46.4052,2.01721,110.066,45.968,1.75844,107.49,1.84982,2.07799
1924,94.5841,47.329,1.97748,64.526,40.4964,0.901398,86.2883,1.90837,2.7555
1925,71.7649,51.047,2.65453,99.3783,65.6004,2.89584,8.94597,1.51591,2.10826
1926,192.593,91.4198,2.95849,126.396,35.938,2.19745,39.4934,1.75717,0.775437
1927,57.9415,44.8189,1.01383,86.1595,30.0049,0.509336,16.555,2.79599,0.740819
1928,37.9852,31.2937,0.972479,180.947,115.825,2.67898,99.9795,3.48203,1.96386
1929,38.7189,32.1207,2.97133,91.7401,53.6824,2.70571,71.0945,1.22699,0.695027
1930,74.839,34.5893,0.518334,65.6461,34.0632,0.397414,25.5059,2.19781,1.59119
1931,80.004,71.8062,2.34424,80.8636,59.5159,0.946384,40.1276,0.616679,1.31665
1932,47.3301,44.3949,1.96173,78.4015,50.4191,1.41016,9.4483,2.33993,1.3721
1933,73.8405,46.0067,1.11123,55.0859,42.0788,1.77672,56.1547,2.55475,1.85964
1934,103.118,64.5928,0.494449,200.421,76.1669,2.29238,56.8634,1.06941,2.99275
1935,94.4912,42.5338,1.37157,79.6912,32.0596,1.1416,97.3392,1.43351,1.66733
1936,64.3644,44.5037,1.3127,97.7645,75.277,2.37106,207.493,1.29915,0.669301
1937,50.7459,37.1368,2.29011,81.136,50.7627,1.67507,37.827,1.81708,3.90366
1938,166.736,50.5459,2.01152,178.146,35.1833,3.01152,86.255,1.81714,0.515754
1939,125.142,73.77,0.539626,247.29,33.1763,1.94549,145.592,1.91247,3.51049
1940,85.3463,74.6193,1.21263,31.6409,30.726,0.498415,46.8553,2.7438,1.94118
1941,115.257,45.343,0.663902,62.692,53.3676,0.557698,54.6548,1.50062,2.18108
1942,67.7024,37.5535,0.632574,46.8626,42.0893,1.65105,16.9078,1.82038,2.89547
1943,98.9821,66.9078,2.45108,41.5686,39.5335,2.22502,72.1229,1.87699,1.62686
1944,44.1959,41.3814,1.88042,123.968,107.485,1.97081,31.2996,1.09504,0.754234
1945,75.3999,34.0051,3.01266,220.913,118.921,1.46116,154.372,1.43981,0.631449
1946,63.6289,51.8466,2.06232,108.331,61.4605,2.59934,33.0115,1.59867,0.989393
1947,83.8234,69.1132,2.37139,97.1271,54.6844,2.52302,2.37287,1.45622,1.28115
1948,137.005,82.8231,2.31531,56.8953,52.7882,2.45079,12.6862,1.56584,1.63791
1949,100.293,94.6817,0.885926,137.964,47.3592,0.556743,72.226,1.20314,1.33712
1950,47.4282,31.836,2.07502,100.641,50.4788,2.21746,139.178,1.98019,1.09621
1951,152.104,64.665,2.25595,154.814,50.4804,2.09659,19.2285,1.45523,0.582743
1952,73.713,40.5419,1.42989,77.8447,37.7874,1.83165,140.589,1.54472,1.43
1953,62.9632,35.9221,2.6298,172.204,83.083,2.47384,66.3905,1.07589,1.78926
1954,38.5806,37.9861,0.726589,238.006,161.686,1.01259,103.762,1.46545,0.79155
1955,71.2778,32.4709,1.87147,44.4393,42.9475,1.9648,99.8313,1.81317,1.73281
1956,195.536,83.6089,2.29495,210.764,109.625,2.21462,60.1572,0.860825,1.15702
1957,65.2927,47.9714,1.8517,62.8414,32.5362,1.38199,132.371,1.49915,1.24621
1958,46.1234,31.1228,1.71561,50.2225,38.1898,1.87084,247.978,1.26452,1.67831
1959,64.741,57.9365,0.784427,103.695,95.6215,1.28581,59.4233,0.806729,1.26082
1960,52.2355,34.2135,1.60264,149.364,103.11,2.47462,79.6497,1.7025,0.865238
1961,126.361,81.1836,1.06057,133.203,40.2943,1.14984,107.713,1.54994,0.976793
1962,75.6304,56.8827,0.255283,66.6529,39.1499,1.69987,75.2003,2.24865,3.43105
1963,39.4699,35.7576,2.22067,101.82,51.7747,2.49497,71.1661,1.5645,1.54143
1964,56.2345,41.2368,1.21269,82.2275,49.8743,0.650797,66.0003,2.00511,1.23837
1965,107.806,63.1572,1.68794,74.8271,52.4972,1.30623,7.75238,1.5728,1.83294
1966,172.384,91.2619,2.23087,96.5173,75.9593,1.73924,24.0861,1.09633,1.16523
1967,294.38,38.6059,2.20364,94.174,44.9836,2.65603,49.9495,2.03129,3.11657
1968,42.0097,39.1927,2.30289,76.7352,64.2548,2.64752,43.8862,1.38687,1.75818
1969,122.225,67.3994,1.17212,123.38,35.6114,2.58959,31.4658,1.28598,1.54259
1970,45.3464,42.4928,0.422808,76.232,72.0026,0.818942,89.1439,0.946531,1.9961
1971,50.9548,41.0213,1.48922,81.512,61.3928,2.43467,6.82472,2.13726,2.39647
1972,80.9687,50.3789,2.60153,131.734,34.5229,2.52887,80.2102,2.41496,1.88788
1973,48.9926,36.6941,1.67704,83.9465,57.8971,1.72084,51.8216,1.5946,1.45533
1974,39.7564,33.4274,1.88483,80.1209,41.5595,1.73211,15.2408,2.30302,1.57573
1975,52.1051,42.8863,0.340006,81.3484,73.5328,1.34369,29.9754,1.79517,2.19498
1976,88.7628,54.8572,2.38676,100.659,68.0835,1.80179,77.6828,0.921278,1.28185
1977,82.1671,59.763,2.12389,166.598,31.5974,2.22813,43.6745,1.95695,0.948675
1978,76.6362,38.0316,1.30281,48.1974,35.2938,0.794,61.889,2.4488,1.19255
1979,87.7082,52.8831,0.952107,84.9467,51.1641,0.768439,69.9546,1.85039,2.9998
1980,67.5882,57.4467,1.96245,169.3,114.925,1.39371,90.1857,1.20955,1.85702
1981,58.9862,31.0444,1.42039,71.8728,66.3008,1.09487,52.4736,2.58898,1.09586
1982,89.5465,31.96,1.14057,75.1775,56.6793,1.00873,24.6068,1.53166,2.41571
1983,86.0589,46.0525,1.84177,59.5832,33.9306,1.01922,57.4613,1.66249,2.34058
1984,68.1401,36.748,1.90457,80.2234,57.112,2.45347,44.8258,2.28034,1.8837
1985,92.2095,32.7768,2.72014,142.516,88.82,1.30437,95.5148,1.6656,0.917709
1986,92.1715,35.9537,2.68427,65.1624,41.4021,0.630609,56.2971,3.13538,0.671871
1987,54.8251,31.3173,0.759764,148.425,94.4873,1.29528,52.8882,1.33964,2.00567
1988,36.9716,35.4022,2.05466,111.525,84.1,2.09424,105.45,1.78463,0.993778
1989,43.0368,41.746,0.461468,80.3408,43.6976,0.996313,54.055,2.41886,2.86215
1990,78.2538,71.0887,2.6056,197.623,190.535,2.60523,25.7959,0.898508,0.610865
1991,121.366,30.0867,1.93174,52.3943,35.9898,1.58051,31.8211,2.82442,1.53579
1992,134.846,40.0465,0.488514,64.2736,43.8633,1.59476,94.7333,1.52742,1.03426
1993,73.2732,53.4713,1.93412,81.5866,81.3231,1.68873,41.802,2.14227,2.10253
1994,104.009,56.9272,0.648851,53.3116,52.3173,0.563459,61.4243,2.47384,3.07812
1995,47.5836,39.8474,2.1506,85.7446,35.2063,1.60025,116.792,0.891124,2.96438
1996,40.0218,37.0553,1.37582,96.212,93.7749,2.05064,66.7723,1.77137,1.23218
1997,70.8645,45.292,1.24077,79.4966,63.5537,1.37133,62.9545,1.5175,1.93417
1998,63.0563,31.2154,0.182585,87.0173,82.8957,0.940237,49.3067,1.79117,2.16066
1999,58.4503,42.6392,0.935284,124.184,91.8932,1.81978,68.3807,1.04468,1.71149
2000,125.382,68.5756,1.89175,57.0567,49.6978,0.967939,142.062,1.4502,0.946861
2001,33.6915,31.4753,0.76158,77.4481,47.3458,1.45881,40.7637,1.89523,3.11476
2002,57.6736,42.5818,2.0416,57.7977,38.8034,2.28099,19.5777,1.80733,1.83
2003,112.25,57.8295,2.56853,75.2427,43.3251,2.95949,61.4158,1.2205,0.800437
2004,70.117,68.8054,0.969535,147.277,91.0002,1.08667,74.7037,1.27874,0.815199
2005,57.5595,47.4445,0.95401,60.8501,39.5632,0.556007,40.5425,2.36953,2.2712
2006,104.618,80.8587,2.00245,60.6868,51.8008,2.14586,36.0465,1.84404,1.13261
2007,122.122,79.1438,2.59655,113.964,54.2575,2.16642,45.3961,1.89368,1.44494
2008,185.956,114.724,2.17625,137.169,31.1588,2.66162,215.93,1.62014,1.28757
2009,53.4549,35.9465,0.681583,162.436,70.7538,0.898405,116.379,0.870007,1.14725
2010,74.7323,34.0291,1.54857,160.12,155.398,2.61787,27.798,1.04431,1.51445
2011,54.9556,45.1412,2.04259,100.942,73.5293,1.01858,19.8591,1.71061,1.47251
2012,97.3612,56.0718,0.858727,46.9386,43.665,1.00906,89.6081,1.86354,1.22302
2013,59.5209,54.9729,1.53966,112.328,43.0106,2.15181,46.3178,2.34519,1.32299
2014,135.259,58.1561,1.57758,70.7333,34.7407,0.760852,47.4148,1.01316,0.755614
2015,63.5491,42.1502,1.8661,74.9505,52.2651,2.58733,103.519,1.05527,2.15759
2016,71.0203,50.979,1.64982,63.2731,39.0687,0.926304,79.625,1.65653,3.11803
2017,109.886,65.6112,1.87907,64.8076,51.1216,2.16148,68.058,1.67515,2.16848
2018,75.4348,32.8155,2.18579,59.6281,40.784,2.03757,157.198,2.9974,1.17263
2019,54.7164,36.9089,2.14687,50.5444,35.8764,0.515791,40.8153,1.44358,2.98472
2020,51.1819,41.6078,1.77229,79.6697,73.5111,2.11468,31.8886,2.06012,1.45403
2021,57.0482,34.5411,1.59123,152.925,41.9769,1.37649,17.4926,2.77272,0.833496
2022,38.762,33.2361,0.238401,91.9637,81.6128,1.67383,53.4188,0.874044,2.12575
2023,213.871,51.2039,0.632183,125.963,73.5982,1.03661,130.029,1.05808,1.38233
2024,140.196,54.1076,0.886943,155.864,81.0391,1.75668,155.573,0.9041,0.632735
2025,58.3983,32.4443,1.92505,101.818,98.6154,1.95469,91.6775,1.16697,2.67571
2026,131.656,100.626,2.29814,97.7241,31.6244,2.37405,42.0917,2.91423,0.94036
2027,86.6578,46.6781,2.09246,63.658,41.8526,2.56302,106.106,1.4756,1.59959
2028,38.9393,37.4437,2.11692,75.5425,41.2455,0.885103,17.5347,1.17106,2.70429
2029,82.6687,52.2187,1.86556,119.929,42.072,2.2229,61.2544,1.96476,0.990763
2030,102.538,67.1078,2.42276,106.183,52.7068,1.64736,48.825,2.53438,1.44249
2031,80.0393,40.3136,0.868703,72.0607,69.2363,0.559438,69.2145,2.45305,0.976313
2032,92.2294,38.6657,1.01624,144.856,89.5165,2.14305,126.144,0.660557,1.87368
2033,51.5097,39.3551,3.0753,96.3243,44.1736,1.59554,67.5382,1.56165,1.59288
2034,35.1585,31.319,2.33,72.8569,55.9398,1.14386,87.4757,2.64592,0.764846
2035,102.599,63.9566,1.40336,134.236,115.077,2.37059,29.1038,1.11941,1.32276
2036,70.3624,41.7355,0.952476,80.1738,40.9136,0.638065,53.08,1.98772,1.84749
2037,42.1599,40.2122,2.85185,87.02,68.5263,2.31156,38.0058,1.64467,0.920102
2038,95.3781,33.2564,0.431958,107.591,83.8989,0.576175,95.3196,1.46081,1.94117
2039,75.6182,32.7525,1.81639,66.1709,65.406,1.11641,22.516,1.89901,1.88383
2040,183.346,40.3754,1.59402,82.6293,44.994,2.70569,153.249,1.38552,1.3836
2041,105.399,82.4996,1.2508,101.584,56.8015,1.74884,101.583,1.05789,0.897433
2042,67.2499,36.9463,2.3822,72.2581,42.1739,0.647897,38.2559,3.12906,1.27579
2043,82.1217,67.719,2.31877,72.3661,53.2386,0.523728,53.0583,0.754192,3.1327
2044,155.769,51.5602,1.66023,60.0366,40.9482,1.55435,116.065,1.64354,2.35586
2045,129.676,37.056,1.71661,100.273,44.8737,1.91572,50.5457,1.30645,0.573078
2046,156.237,84.6502,2.22529,51.3778,38.9917,2.58757,98.8493,1.2628,0.761104
2047,114.167,55.8799,1.96449,129.933,39.5277,0.660343,68.2441,2.20385,1.48656
2048,98.4092,48.7078,0.587065,66.0238,40.1417,0.616524,57.0076,2.66581,2.66681
2049,39.6079,33.5487,0.5979,87.9358,37.7396,0.398817,81.1972,1.88214,2.68813
2050,42.5457,30.7734,0.736312,83.2341,43.8075,0.718338,104.581,1.50178,2.51279
2051,88.1093,30.7921,1.27102,82.2607,50.7105,0.780397,137.609,1.3983,2.59627
2052,63.6654,57.6228,0.238941,71.1371,50.4285,0.193341,7.13417,2.4751,2.44017
2053,41.252,33.1047,0.721939,104.806,33.0758,0.574318,75.633,2.14817,1.36689
2054,47.6774,37.0199,2.1597,107.813,90.9478,1.13838,35.8681,0.58413,1.77562
2055,63.7339,33.9344,0.73265,69.7358,55.0554,1.27028,45.1514,1.14605,2.6208
2056,73.2976,70.5409,1.16558,103.774,31.1069,2.13978,7.98313,1.82642,1.51739
2057,153.218,94.7463,1.22692,117.971,85.3813,2.57361,125.94,1.12305,1.23636
2058,62.0258,39.9498,1.81914,121.467,49.2612,1.69114,134.573,1.2632,1.5803
2059,89.0053,87.7322,0.935642,80.1518,41.76,1.2626,29.774,1.57641,1.74287
2060,72.2798,42.0807,0.973314,87.3607,31.0007,1.91291,114.165,1.06878,2.12372
2061,108.401,56.9078,1.75181,125.589,60.1887,2.21373,36.0274,1.20769,2.04435
2062,33.7999,30.3054,0.434245,63.5162,35.6981,0.642342,34.4801,2.01222,3.5384
2063,61.9265,35.3065,2.73065,127.975,111.183,2.22752,36.6313,1.81628,0.705062
2064,123.299,98.6616,1.45535,192.508,92.3273,2.37433,55.2397,0.865331,0.997874
2065,157.938,106.897,2.11445,112.421,68.2382,0.792032,115.909,0.885104,1.23242
2066,49.8661,36.4431,1.42013,85.3882,31.8713,0.684256,122.945,1.60152,2.50925
2067,88.1269,52.165,2.20425,127.975,56.3805,0.883844,18.4036,2.6306,0.925651
2068,116.12,57.9063,1.62468,212.15,41.9132,1.66371,136.499,0.636543,1.67374
